date,Patients,max_temp,min_temp,rainfall,humidity,avg_temp,temp_range,rain_binary,humidity_norm,Patients_lag3,Patients_lag7,Patients_lag14,avg_temp_lag3,avg_temp_lag7,avg_temp_lag14,rain_binary_lag3,rain_binary_lag7,rain_binary_lag14,humidity_norm_lag3,humidity_norm_lag7,humidity_norm_lag14,rolling_Patients_7d_mean,rolling_Patients_14d_mean,rolling_avg_temp_7d_mean,rolling_avg_temp_14d_mean,rolling_rain_binary_7d_mean,rolling_rain_binary_14d_mean,rolling_humidity_norm_7d_mean,rolling_humidity_norm_14d_mean,temp_humidity_index,rain_temp_index,rain_humidity,season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,division_Barishal,division_Chattogram,division_Dhaka,division_Khulna,division_Mymensingh,division_Rajshahi,division_Rangpur,division_Sylhet,day_of_year,fourier_sin,fourier_cos
2022-10-19,7,30.5,22.4,0.0,81,26.45,8.100000000000001,0,0.81,2.0,4.0,0.0,27.85,26.15,27.700000000000003,0.0,1.0,1.0,0.77,0.89,0.88,2.0,1.2857142857142858,26.978571428571428,27.139285714285712,0.7142857142857143,0.8571428571428571,0.8485714285714286,0.8592857142857142,21.4245,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,292,-0.9521140536681103,0.30574307646728316
2022-10-20,5,32.5,22.4,0.3,74,27.45,10.1,1,0.74,2.0,2.0,0.0,27.3,26.3,27.85,1.0,1.0,1.0,0.83,0.89,0.82,2.4285714285714284,1.7857142857142858,27.02142857142857,27.05,0.5714285714285714,0.7857142857142857,0.8371428571428571,0.8542857142857142,20.313,27.45,0.74,False,True,False,False,False,False,False,False,False,False,False,True,293,-0.9467139181463863,0.32207570102061045
2022-10-21,2,32.7,21.3,0.0,71,27.0,11.400000000000002,0,0.71,3.0,0.0,0.0,27.15,26.9,27.85,1.0,1.0,1.0,0.86,0.87,0.85,2.857142857142857,2.142857142857143,27.185714285714283,27.02142857142857,0.5714285714285714,0.7857142857142857,0.8157142857142857,0.8485714285714286,19.17,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,294,-0.9410336347451197,0.33831301819230764
2022-10-22,2,33.4,21.3,0.0,71,27.35,12.099999999999998,0,0.71,7.0,1.0,4.0,26.45,27.2,27.8,0.0,0.0,1.0,0.81,0.83,0.88,3.142857142857143,2.2857142857142856,27.2,26.960714285714285,0.4285714285714285,0.7142857142857143,0.7928571428571428,0.8385714285714284,19.4185,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,295,-0.9350748843515574,0.35445022309898694
2022-10-23,0,30.5,23.9,0.0,74,27.2,6.600000000000001,0,0.74,5.0,2.0,0.0,27.45,27.85,27.1,1.0,0.0,1.0,0.74,0.77,0.87,3.2857142857142856,2.142857142857143,27.221428571428568,26.928571428571427,0.4285714285714285,0.6428571428571429,0.7757142857142857,0.8264285714285714,20.128,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,296,-0.9288394302558068,0.37048254048209633
2022-10-24,7,25.5,23.1,52.1,84,24.3,2.3999999999999986,1,0.84,2.0,2.0,0.0,27.0,27.3,27.1,0.0,1.0,1.0,0.71,0.83,0.88,3.0,2.142857142857143,27.128571428571423,26.935714285714283,0.4285714285714285,0.5714285714285714,0.7714285714285715,0.8171428571428571,20.412,24.3,0.84,False,True,False,False,False,False,False,False,False,False,False,True,297,-0.9223291176290545,0.3864052261209854
2022-10-25,0,26.5,20.5,8.8,83,23.5,6.0,1,0.83,2.0,3.0,0.0,27.35,27.15,25.700000000000003,0.0,1.0,1.0,0.71,0.86,0.91,3.7142857142857135,2.642857142857143,26.7,26.735714285714288,0.4285714285714285,0.5714285714285714,0.7728571428571429,0.8142857142857143,19.505,23.5,0.83,False,True,False,False,False,False,False,False,False,False,False,True,298,-0.9155458729775465,0.4022135682368037
2022-10-26,2,27.7,20.1,1.1,87,23.9,7.599999999999998,1,0.87,0.0,7.0,4.0,27.2,26.45,26.15,0.0,0.0,1.0,0.74,0.81,0.89,3.2857142857142856,2.642857142857143,26.178571428571427,26.578571428571426,0.4285714285714285,0.5714285714285714,0.7685714285714286,0.8085714285714286,20.793,23.9,0.87,False,True,False,False,False,False,False,False,False,False,False,True,299,-0.9084917035725081,0.41790288888678667
2022-10-27,4,29.4,19.4,0.0,81,24.4,10.0,0,0.81,7.0,5.0,2.0,24.3,27.45,26.3,1.0,1.0,1.0,0.84,0.74,0.89,2.571428571428572,2.5,25.81428571428572,26.41785714285714,0.5714285714285714,0.5714285714285714,0.7771428571428572,0.807142857142857,19.764,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,300,-0.9011686968561567,0.4334685453485363
2022-10-28,2,29.9,18.6,0.0,79,24.25,11.299999999999995,0,0.79,0.0,2.0,0.0,23.5,27.0,26.9,1.0,0.0,1.0,0.83,0.71,0.87,2.4285714285714284,2.642857142857143,25.37857142857143,26.28214285714285,0.4285714285714285,0.5,0.7871428571428571,0.8014285714285715,19.1575,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,301,-0.8935790198239951,0.4489059314938798
2022-10-29,0,31.8,19.0,0.0,77,25.4,12.8,0,0.77,2.0,2.0,1.0,23.9,27.35,27.2,1.0,0.0,0.0,0.87,0.71,0.83,2.4285714285714284,2.7857142857142856,24.985714285714288,26.092857142857145,0.4285714285714285,0.4285714285714285,0.7985714285714286,0.7957142857142857,19.558,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,302,-0.8857249183835636,0.4642104791518923
2022-10-30,6,31.8,21.4,0.0,78,26.6,10.400000000000002,0,0.78,4.0,0.0,2.0,24.4,27.2,27.85,0.0,0.0,0.0,0.81,0.74,0.77,2.142857142857143,2.7142857142857144,24.707142857142856,25.964285714285715,0.4285714285714285,0.4285714285714285,0.8071428571428572,0.7914285714285715,20.748,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,303,-0.8776087166898391,0.4793776594606945
2022-10-31,0,32.0,21.7,0.0,78,26.85,10.3,0,0.78,2.0,7.0,2.0,24.25,24.3,27.3,0.0,1.0,1.0,0.79,0.84,0.83,3.0,3.0,24.621428571428574,25.875,0.4285714285714285,0.4285714285714285,0.812857142857143,0.7921428571428571,20.943,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,304,-0.8692328164574791,0.4944029842076181
2022-11-01,3,31.6,21.0,0.0,75,26.3,10.6,0,0.75,0.0,0.0,3.0,25.4,23.5,27.15,0.0,1.0,1.0,0.77,0.83,0.86,2.0,2.857142857142857,24.985714285714288,25.84285714285713,0.2857142857142857,0.3571428571428571,0.8042857142857143,0.7885714285714286,19.725,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,305,-0.860599696250118,0.5092820071573355
2022-11-02,4,30.3,21.1,0.0,83,25.700000000000003,9.2,0,0.83,6.0,2.0,7.0,26.6,23.9,26.45,0.0,1.0,0.0,0.78,0.87,0.81,2.4285714285714284,2.857142857142857,25.385714285714283,25.78214285714285,0.1428571428571428,0.2857142857142857,0.7928571428571428,0.7807142857142858,21.331000000000003,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,306,-0.8517119107469189,0.5240103253675755
2022-11-03,4,29.0,21.4,0.3,85,25.2,7.600000000000001,1,0.85,0.0,4.0,5.0,26.85,24.4,27.45,0.0,0.0,1.0,0.78,0.81,0.74,2.7142857142857144,2.642857142857143,25.642857142857142,25.72857142857143,0.0,0.2857142857142857,0.7871428571428571,0.7821428571428571,21.42,25.2,0.85,False,True,False,False,False,False,False,False,False,False,False,True,307,-0.8425720899866032,0.538583580492023
2022-11-04,0,29.8,21.0,0.9,85,25.4,8.8,1,0.85,3.0,2.0,2.0,26.3,24.25,27.0,0.0,0.0,0.0,0.75,0.79,0.71,2.7142857142857144,2.571428571428572,25.757142857142856,25.567857142857147,0.1428571428571428,0.2857142857142857,0.7928571428571429,0.79,21.59,25.4,0.85,False,True,False,False,False,False,False,False,False,False,False,True,308,-0.8331829385891785,0.552997460070027
2022-11-05,1,30.7,21.4,0.0,79,26.05,9.3,0,0.79,4.0,0.0,2.0,25.700000000000003,25.4,27.35,0.0,0.0,0.0,0.83,0.77,0.71,2.4285714285714284,2.4285714285714284,25.92142857142857,25.45357142857143,0.2857142857142857,0.3571428571428571,0.8014285714285715,0.8,20.5795,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,309,-0.8235472349556008,0.5672476988027227
2022-11-06,1,30.3,20.9,0.0,80,25.6,9.400000000000002,0,0.8,4.0,6.0,0.0,25.2,26.6,27.2,1.0,0.0,0.0,0.85,0.78,0.74,2.571428571428572,2.357142857142857,26.01428571428572,25.360714285714288,0.2857142857142857,0.3571428571428571,0.8042857142857143,0.8057142857142857,20.480000000000004,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,310,-0.8136678304455992,0.5813300798152041
2022-11-07,2,30.1,20.5,0.0,77,25.3,9.6,0,0.77,0.0,0.0,7.0,25.4,26.85,24.3,1.0,0.0,1.0,0.85,0.78,0.84,1.8571428571428568,2.4285714285714284,25.87142857142857,25.24642857142857,0.2857142857142857,0.3571428571428571,0.807142857142857,0.8099999999999999,19.481,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,311,-0.8035476485339117,0.5952404359043673
2022-11-08,8,30.0,19.1,0.0,69,24.55,10.9,0,0.69,1.0,3.0,0.0,26.05,26.3,23.5,0.0,0.0,1.0,0.79,0.75,0.83,2.142857142857143,2.071428571428572,25.65,25.317857142857143,0.2857142857142857,0.2857142857142857,0.8057142857142858,0.8049999999999999,16.9395,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,312,-0.7931896839451844,0.6089746507720485
2022-11-09,3,30.0,18.1,0.0,69,24.05,11.9,0,0.69,1.0,4.0,2.0,25.6,25.700000000000003,23.9,0.0,0.0,1.0,0.8,0.83,0.87,2.857142857142857,2.642857142857143,25.4,25.392857142857142,0.2857142857142857,0.2142857142857142,0.7971428571428572,0.7949999999999999,16.5945,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,313,-0.7825970017677835,0.6225286602431056
2022-11-10,6,29.8,16.8,0.0,67,23.3,13.0,0,0.67,2.0,4.0,4.0,25.3,25.2,24.4,0.0,1.0,0.0,0.77,0.85,0.81,2.7142857142857144,2.7142857142857144,25.164285714285715,25.403571428571432,0.2857142857142857,0.1428571428571428,0.7771428571428572,0.7821428571428573,15.611,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,314,-0.7717727365467838,0.6358984534680744
2022-11-11,0,29.0,16.9,0.0,69,22.95,12.1,0,0.69,8.0,0.0,2.0,24.55,25.4,24.25,0.0,1.0,0.0,0.69,0.85,0.79,3.0,2.857142857142857,24.892857142857142,25.325,0.1428571428571428,0.1428571428571428,0.7514285714285714,0.7721428571428571,15.835499999999998,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,315,-0.7607200913564105,0.6490800741100397
2022-11-12,0,28.6,16.6,0.0,71,22.6,12.0,0,0.71,3.0,1.0,0.0,24.05,26.05,25.4,0.0,0.0,0.0,0.69,0.79,0.77,3.0,2.7142857142857144,24.542857142857144,25.232142857142858,0.0,0.1428571428571428,0.7285714285714285,0.7649999999999999,16.046,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,316,-0.7494423368521954,0.6620696215153815
2022-11-13,7,28.5,17.4,0.0,73,22.95,11.1,0,0.73,6.0,1.0,6.0,23.3,25.6,26.6,0.0,0.0,0.0,0.67,0.8,0.78,2.857142857142857,2.7142857142857144,24.05,25.032142857142865,0.0,0.1428571428571428,0.7171428571428571,0.7607142857142858,16.7535,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,317,-0.7379428103031387,0.6748632518680403
2022-11-14,0,29.2,17.8,0.0,73,23.5,11.4,0,0.73,0.0,2.0,0.0,22.95,25.3,26.85,0.0,0.0,0.0,0.69,0.77,0.78,3.7142857142857135,2.7857142857142856,23.67142857142857,24.77142857142857,0.0,0.1428571428571428,0.7071428571428572,0.7571428571428571,17.155,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,318,-0.7262249146041544,0.6874571793269664
2022-11-15,1,28.2,17.0,0.0,71,22.6,11.2,0,0.71,0.0,8.0,3.0,22.6,24.55,26.3,0.0,0.0,0.0,0.71,0.69,0.75,3.4285714285714284,2.7857142857142856,23.41428571428571,24.532142857142865,0.0,0.1428571428571428,0.7014285714285713,0.7535714285714284,16.046,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,319,-0.7142921172691034,0.699847677146407
2022-11-16,3,28.1,16.5,0.0,71,22.3,11.6,0,0.71,7.0,3.0,4.0,22.95,24.05,25.700000000000003,0.0,0.0,0.0,0.73,0.69,0.83,2.4285714285714284,2.642857142857143,23.13571428571429,24.267857142857142,0.0,0.1428571428571428,0.7042857142857143,0.7507142857142857,15.833,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,320,-0.7021479494046979,0.7120310787787131
2022-11-17,1,27.9,16.1,0.0,74,22.0,11.799999999999995,0,0.74,0.0,6.0,4.0,23.5,23.3,25.2,0.0,0.0,1.0,0.73,0.67,0.85,2.4285714285714284,2.571428571428572,22.885714285714283,24.025,0.0,0.1428571428571428,0.7071428571428571,0.7421428571428571,16.28,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,321,-0.6897960046655887,0.7240037789593305
2022-11-18,1,29.1,16.0,0.0,66,22.55,13.1,0,0.66,1.0,0.0,0.0,22.6,22.95,25.4,0.0,0.0,1.0,0.71,0.69,0.85,1.7142857142857142,2.357142857142857,22.7,23.79642857142857,0.0,0.0714285714285714,0.7171428571428571,0.7342857142857142,14.883,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,322,-0.6772399381909491,0.7357622347736527
2022-11-19,0,30.4,14.8,0.0,66,22.6,15.599999999999998,0,0.66,3.0,0.0,1.0,22.3,22.6,26.05,0.0,0.0,0.0,0.71,0.71,0.79,1.8571428571428568,2.4285714285714284,22.642857142857142,23.592857142857145,0.0,0.0,0.7128571428571429,0.7207142857142858,14.916000000000002,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,323,-0.6644834655228551,0.7473029667054297
2022-11-20,0,29.6,15.1,0.0,70,22.35,14.500000000000002,0,0.7,1.0,7.0,1.0,22.0,22.95,25.6,0.0,0.0,0.0,0.74,0.73,0.8,1.8571428571428568,2.357142857142857,22.642857142857142,23.34642857142857,0.0,0.0,0.7057142857142857,0.7114285714285715,15.645,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,324,-0.6515303615068021,0.7586225596664101
2022-11-21,0,30.0,16.5,0.0,69,23.25,13.5,0,0.69,1.0,0.0,2.0,22.55,23.5,25.3,0.0,0.0,0.0,0.66,0.73,0.77,0.8571428571428571,2.2857142857142856,22.557142857142857,23.11428571428572,0.0,0.0,0.7014285714285714,0.7042857142857143,16.0425,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,325,-0.6383844591746642,0.7697176640069211
2022-11-22,0,28.5,15.4,0.0,75,21.95,13.1,0,0.75,0.0,1.0,8.0,22.6,22.6,24.55,0.0,0.0,0.0,0.66,0.71,0.69,0.8571428571428571,2.142857142857143,22.52142857142857,22.967857142857145,0.0,0.0,0.6957142857142857,0.6985714285714285,16.4625,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,326,-0.6250496486104375,0.7805849965070867
2022-11-23,0,28.1,15.5,0.0,76,21.8,12.6,0,0.76,0.0,3.0,3.0,22.35,22.3,24.05,0.0,0.0,0.0,0.7,0.71,0.69,0.7142857142857143,1.5714285714285714,22.428571428571427,22.78214285714285,0.0,0.0,0.7014285714285714,0.7028571428571428,16.568,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,327,-0.6115298757991052,0.7912213413483808
2022-11-24,1,28.4,15.7,0.0,71,22.05,12.7,0,0.71,0.0,1.0,6.0,23.25,22.0,23.3,0.0,0.0,0.0,0.69,0.74,0.67,0.2857142857142857,1.3571428571428572,22.357142857142858,22.62142857142857,0.0,0.0,0.7085714285714285,0.7078571428571429,15.655499999999996,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,328,-0.597829141458955,0.8016235510652421
2022-11-25,0,30.2,16.1,0.0,72,23.15,14.099999999999998,0,0.72,0.0,1.0,0.0,21.95,22.55,22.95,0.0,0.0,0.0,0.75,0.66,0.69,0.2857142857142857,1.0,22.36428571428572,22.53214285714285,0.0,0.0,0.7042857142857143,0.7107142857142856,16.668,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,329,-0.5839514998576997,0.8117885474764613
2022-11-26,0,29.6,15.9,0.0,71,22.75,13.7,0,0.71,0.0,0.0,0.0,21.8,22.6,22.6,0.0,0.0,0.0,0.76,0.66,0.71,0.1428571428571428,1.0,22.45,22.54642857142857,0.0,0.0,0.7128571428571429,0.7128571428571429,16.1525,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,330,-0.5699010576127623,0.821713322596059
2022-11-27,3,29.6,15.4,0.0,66,22.5,14.2,0,0.66,1.0,0.0,7.0,22.05,22.35,22.95,0.0,0.0,0.0,0.71,0.7,0.73,0.1428571428571428,1.0,22.47142857142857,22.557142857142853,0.0,0.0,0.72,0.7128571428571427,14.85,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,331,-0.5556819724760489,0.8313949395234058
2022-11-28,0,29.9,17.0,0.0,66,23.45,12.9,0,0.66,0.0,0.0,0.0,23.15,23.25,23.5,0.0,0.0,0.0,0.72,0.69,0.73,0.5714285714285714,0.7142857142857143,22.492857142857144,22.525,0.0,0.0,0.7142857142857143,0.7078571428571429,15.477,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,332,-0.5412984521036172,0.8408305333122887
2022-11-29,3,28.6,21.9,0.4,79,25.25,6.700000000000003,1,0.79,0.0,0.0,1.0,22.75,21.95,22.6,0.0,0.0,0.0,0.71,0.75,0.71,0.5714285714285714,0.7142857142857143,22.52142857142857,22.52142857142857,0.0,0.0,0.71,0.7028571428571428,19.9475,25.25,0.79,False,True,False,False,False,False,False,False,False,False,False,True,333,-0.5267547528105541,0.8500173118187017
2022-11-30,0,29.7,21.8,0.6,78,25.75,7.899999999999999,1,0.78,3.0,0.0,3.0,22.5,21.8,22.3,0.0,0.0,0.0,0.66,0.76,0.71,1.0,0.8571428571428571,22.99285714285714,22.71071428571429,0.1428571428571428,0.0714285714285714,0.7157142857142856,0.7085714285714285,20.085,25.75,0.78,False,True,False,False,False,False,False,False,False,False,False,True,334,-0.5120551783114645,0.8589525565270844
2022-12-01,0,29.5,20.0,0.0,77,24.75,9.5,0,0.77,0.0,1.0,1.0,23.45,22.05,22.0,0.0,0.0,0.0,0.66,0.71,0.74,1.0,0.6428571428571429,23.557142857142857,22.957142857142856,0.2857142857142857,0.1428571428571428,0.7185714285714286,0.7135714285714286,19.0575,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,335,-0.49720407844693776,0.8676336233547725
2022-12-02,0,29.4,17.3,0.0,76,23.35,12.099999999999998,0,0.76,3.0,0.0,1.0,25.25,23.15,22.55,1.0,0.0,0.0,0.79,0.72,0.66,0.8571428571428571,0.5714285714285714,23.942857142857143,23.15357142857143,0.2857142857142857,0.1428571428571428,0.7271428571428572,0.7157142857142856,17.746000000000002,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,336,-0.48220584789635257,0.876057943434428
2022-12-03,5,28.9,15.8,0.0,71,22.35,13.099999999999998,0,0.71,0.0,0.0,0.0,25.75,22.75,22.6,1.0,0.0,0.0,0.78,0.71,0.66,0.8571428571428571,0.5,23.971428571428568,23.210714285714285,0.2857142857142857,0.1428571428571428,0.7328571428571429,0.7228571428571428,15.8685,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,337,-0.4670649248774303,0.8842230238742034
2022-12-04,0,29.0,14.9,0.0,68,21.95,14.1,0,0.68,0.0,3.0,0.0,24.75,22.5,22.35,0.0,0.0,0.0,0.77,0.66,0.7,1.5714285714285714,0.8571428571428571,23.91428571428571,23.192857142857143,0.2857142857142857,0.1428571428571428,0.7328571428571429,0.7264285714285714,14.926,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,338,-0.4517857898328839,0.8921264484954343
2022-12-05,0,29.7,15.8,0.0,72,22.75,13.9,0,0.72,0.0,0.0,0.0,23.35,23.45,23.25,0.0,0.0,0.0,0.76,0.66,0.69,1.1428571428571428,0.8571428571428571,23.835714285714285,23.164285714285715,0.2857142857142857,0.1428571428571428,0.7357142857142858,0.725,16.38,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,339,-0.4363729641045924,0.8997658785476208
2022-12-06,0,28.6,15.8,0.0,75,22.200000000000003,12.8,0,0.75,5.0,3.0,0.0,22.35,25.25,21.95,0.0,1.0,0.0,0.71,0.79,0.75,1.1428571428571428,0.8571428571428571,23.735714285714288,23.12857142857143,0.2857142857142857,0.1428571428571428,0.7442857142857144,0.7271428571428572,16.650000000000002,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,340,-0.42083100859565564,0.9071390534005043
2022-12-07,0,28.1,15.2,0.0,69,21.65,12.900000000000002,0,0.69,0.0,0.0,0.0,21.95,25.75,21.8,0.0,1.0,0.0,0.68,0.78,0.76,0.7142857142857143,0.8571428571428571,23.3,23.14642857142857,0.1428571428571428,0.1428571428571428,0.7385714285714285,0.7271428571428572,14.938499999999998,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,341,-0.4051645224207563,0.9142437912130222
2022-12-08,0,28.9,14.9,0.0,62,21.9,13.999999999999998,0,0.62,0.0,0.0,1.0,22.75,24.75,22.05,0.0,0.0,0.0,0.72,0.77,0.71,0.7142857142857143,0.8571428571428571,22.714285714285715,23.13571428571429,0.0,0.1428571428571428,0.7257142857142858,0.7221428571428571,13.578,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,342,-0.3893781415452015,0.9210779895789525
2022-12-09,0,27.9,14.7,0.0,65,21.3,13.2,0,0.65,0.0,0.0,0.0,22.200000000000003,23.35,23.15,0.0,0.0,0.0,0.75,0.76,0.72,0.7142857142857143,0.7857142857142857,22.307142857142857,23.125,0.0,0.1428571428571428,0.7042857142857143,0.7157142857142856,13.845,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,343,-0.37347653741307074,0.9276396261490466
2022-12-10,0,27.2,14.4,0.0,71,20.8,12.8,0,0.71,0.0,5.0,0.0,21.65,22.35,22.75,0.0,0.0,0.0,0.69,0.71,0.71,0.7142857142857143,0.7857142857142857,22.014285714285712,22.992857142857144,0.0,0.1428571428571428,0.6885714285714286,0.7107142857142856,14.768,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,344,-0.3574644155648614,0.9339267592294762
2022-12-11,0,26.8,14.6,0.0,71,20.7,12.2,0,0.71,0.0,0.0,3.0,21.9,21.95,22.5,0.0,0.0,0.0,0.62,0.68,0.66,0.0,0.7857142857142857,21.792857142857144,22.85357142857143,0.0,0.1428571428571428,0.6885714285714286,0.7107142857142857,14.697,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,345,-0.34134651424503615,0.9399375283564133
2022-12-12,0,26.6,14.9,0.0,75,20.75,11.7,0,0.75,0.0,0.0,0.0,21.3,22.75,23.45,0.0,0.0,0.0,0.65,0.72,0.66,0.0,0.5714285714285714,21.61428571428571,22.725,0.0,0.1428571428571428,0.6928571428571428,0.7142857142857143,15.5625,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,346,-0.32512760299990934,0.9456701548465688
2022-12-13,0,25.9,15.4,0.0,75,20.65,10.499999999999998,0,0.75,0.0,0.0,3.0,20.8,22.200000000000003,25.25,0.0,0.0,1.0,0.71,0.75,0.79,0.0,0.5714285714285714,21.328571428571426,22.532142857142865,0.0,0.1428571428571428,0.697142857142857,0.7207142857142858,15.4875,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,347,-0.3088124812662538,0.9511229423235357
2022-12-14,0,26.2,15.3,0.0,77,20.75,10.9,0,0.77,0.0,0.0,0.0,20.7,21.65,25.75,0.0,0.0,1.0,0.71,0.69,0.78,0.0,0.3571428571428571,21.107142857142858,22.20357142857143,0.0,0.0714285714285714,0.697142857142857,0.7178571428571427,15.9775,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,348,-0.2924059769510774,0.956294277219772
2022-12-15,0,25.7,14.6,0.0,78,20.15,11.1,0,0.78,0.0,0.0,0.0,20.75,21.9,24.75,0.0,0.0,0.0,0.75,0.62,0.77,0.0,0.3571428571428571,20.978571428571428,21.84642857142857,0.0,0.0,0.7085714285714285,0.7171428571428571,15.717,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,349,-0.2759129450029605,0.9611826292540838
2022-12-16,1,25.8,14.5,0.0,76,20.15,11.3,0,0.76,0.0,0.0,0.0,20.65,21.3,23.35,0.0,0.0,0.0,0.75,0.65,0.76,0.0,0.3571428571428571,20.728571428571428,21.517857142857142,0.0,0.0,0.7314285714285714,0.7178571428571429,15.313999999999998,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,350,-0.2593382659754056,0.9657865518844576
2022-12-17,0,27.3,14.4,0.0,74,20.85,12.9,0,0.74,0.0,0.0,5.0,20.75,20.8,22.35,0.0,0.0,0.0,0.77,0.71,0.71,0.1428571428571428,0.4285714285714285,20.56428571428572,21.289285714285715,0.0,0.0,0.7471428571428572,0.7178571428571429,15.429,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,351,-0.24268684458259543,0.9701046827361176
2022-12-18,0,27.9,14.6,0.0,72,21.25,13.3,0,0.72,0.0,0.0,0.0,20.15,20.7,21.95,0.0,0.0,0.0,0.78,0.71,0.68,0.1428571428571428,0.0714285714285714,20.571428571428573,21.182142857142853,0.0,0.0,0.7514285714285714,0.72,15.3,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,352,-0.2259636082480191,0.9741357440046721
2022-12-19,0,26.3,16.9,0.4,80,21.6,9.400000000000002,1,0.8,1.0,0.0,0.0,20.15,20.75,22.75,0.0,0.0,0.0,0.76,0.75,0.72,0.1428571428571428,0.0714285714285714,20.65,21.132142857142856,0.0,0.0,0.7528571428571429,0.7228571428571428,17.28,21.6,0.8,False,False,False,True,False,False,False,False,False,False,False,True,353,-0.20917350564635642,0.9778785428342387
2022-12-20,0,25.5,15.0,0.1,77,20.25,10.5,1,0.77,0.0,0.0,0.0,20.85,20.65,22.200000000000003,0.0,0.0,0.0,0.74,0.75,0.75,0.1428571428571428,0.0714285714285714,20.77142857142857,21.05,0.1428571428571428,0.0714285714285714,0.7599999999999999,0.7285714285714285,15.5925,20.25,0.77,False,False,False,True,False,False,False,False,False,False,False,True,354,-0.19232150523909486,0.9813319716704276
2022-12-21,0,25.8,13.3,0.0,77,19.55,12.5,0,0.77,0.0,0.0,0.0,21.25,20.75,21.65,0.0,0.0,0.0,0.72,0.77,0.69,0.1428571428571428,0.0714285714285714,20.714285714285715,20.910714285714285,0.2857142857142857,0.1428571428571428,0.762857142857143,0.7299999999999999,15.0535,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,355,-0.17541259380427845,0.9844950085880858
2022-12-22,0,25.4,13.3,0.0,76,19.35,12.099999999999998,0,0.76,0.0,0.0,0.0,21.6,20.15,21.9,1.0,0.0,0.0,0.8,0.78,0.62,0.1428571428571428,0.0714285714285714,20.542857142857144,20.760714285714283,0.2857142857142857,0.1428571428571428,0.7628571428571428,0.7357142857142858,14.706,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,356,-0.15845177496083634,0.9873667175937014
